Class Suffix,Label,Severity,Message
CHEBI_49666,iridium atom,Violation,Class 'CHEBI_49666' ('iridium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000833,manufacturing process,Violation,Class 'PMD_0000833' ('manufacturing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000582,computing device,Violation,Class 'PMD_0000582' ('computing device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090010,aramid fiber composite,Violation,Class 'PMD_0090010' ('aramid fiber composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000182,history,Violation,Class 'BFO_0000182' ('history') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050150,iron-based metallic glass,Violation,Class 'PMD_0050150' ('iron-based metallic glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020064,portion of thallium,Violation,Class 'PMD_0020064' ('portion of thallium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000018,material supplier role,Violation,Class 'OBI_0000018' ('material supplier role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_30163,diboron trioxide,Violation,Class 'CHEBI_30163' ('diboron trioxide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000011,workflow node,Violation,Class 'PMD_0000011' ('workflow node') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050002,metallic bond,Violation,Class 'PMD_0050002' ('metallic bond') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33330,scandium atom,Violation,Class 'CHEBI_33330' ('scandium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000946,spectrum,Violation,Class 'PMD_0000946' ('spectrum') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050081,electroceramic,Violation,Class 'PMD_0050081' ('electroceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000799,ion spectrometer,Violation,Class 'PMD_0000799' ('ion spectrometer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020232,substitutional solid solution,Violation,Class 'PMD_0020232' ('substitutional solid solution') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050073,zirconium diboride ceramic,Violation,Class 'PMD_0050073' ('zirconium diboride ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000518,impact,Violation,Class 'PMD_0000518' ('impact') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050095,bioactive ceramic,Violation,Class 'PMD_0050095' ('bioactive ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000530,bending testing process,Violation,Class 'PMD_0000530' ('bending testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_194539,tennessine atom,Violation,Class 'CHEBI_194539' ('tennessine atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020126,foam,Violation,Class 'PMD_0020126' ('foam') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000018,zero-dimensional spatial region,Violation,Class 'BFO_0000018' ('zero-dimensional spatial region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050010,isotactic polypropylene,Violation,Class 'PMD_0050010' ('isotactic polypropylene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0200003,injection-compression molding,Violation,Class 'PMD_0200003' ('injection-compression molding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050132,transparent glass-ceramic,Violation,Class 'PMD_0050132' ('transparent glass-ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_28798,rubber particle [chebi],Violation,Class 'CHEBI_28798' ('rubber particle [chebi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000570,coating from the granular or powdery state,Violation,Class 'PMD_0000570' ('coating from the granular or powdery state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020196,recrystallization,Violation,Class 'PMD_0020196' ('recrystallization') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050045,porcelain,Violation,Class 'PMD_0050045' ('porcelain') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000976,testing function,Violation,Class 'PMD_0000976' ('testing function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33341,titanium atom,Violation,Class 'CHEBI_33341' ('titanium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050040,natural ceramic,Violation,Class 'PMD_0050040' ('natural ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000272,protocol [obi],Violation,Class 'OBI_0000272' ('protocol [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27214,uranium atom,Violation,Class 'CHEBI_27214' ('uranium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000572,coating from the liquid state,Violation,Class 'PMD_0000572' ('coating from the liquid state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090051,unsaturated polyester resins,Violation,Class 'PMD_0090051' ('unsaturated polyester resins') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050129,photochromic glass,Violation,Class 'PMD_0050129' ('photochromic glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050058,yttria-stabilized zirconia ceramic,Violation,Class 'PMD_0050058' ('yttria-stabilized zirconia ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000521,generation of magnetic field,Violation,Class 'PMD_0000521' ('generation of magnetic field') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000519,flow of electric charge,Violation,Class 'PMD_0000519' ('flow of electric charge') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001021,x-ray analyzer,Violation,Class 'PMD_0001021' ('x-ray analyzer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020146,catalyst,Violation,Class 'PMD_0020146' ('catalyst') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33310,neon atom,Violation,Class 'CHEBI_33310' ('neon atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000816,laser spectroscopy,Violation,Class 'PMD_0000816' ('laser spectroscopy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000002,engineered material,Violation,Class 'PMD_0000002' ('engineered material') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000618,elastic modulus,Violation,Class 'PMD_0000618' ('elastic modulus') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020154,precipitation (phase),Violation,Class 'PMD_0020154' ('precipitation (phase)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000068,temporally qualified continuant,Violation,Class 'PMD_0000068' ('temporally qualified continuant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000542,cnc welding machine,Violation,Class 'PMD_0000542' ('cnc welding machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000030,information content entity,Violation,Class 'IAO_0000030' ('information content entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010027,inorganic composition,Violation,Class 'PMD_0010027' ('inorganic composition') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000869,chemical reaction,Violation,Class 'PMD_0000869' ('chemical reaction') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020234,screw dislocation,Violation,Class 'PMD_0020234' ('screw dislocation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020178,rod,Violation,Class 'PMD_0020178' ('rod') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000549,change of temperature,Violation,Class 'PMD_0000549' ('change of temperature') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000014,input specification,Violation,Class 'PMD_0000014' ('input specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0200190,clustered data visualization,Violation,Class 'OBI_0200190' ('clustered data visualization') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020004,composition data item,Violation,Class 'PMD_0020004' ('composition data item') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33375,gadolinium atom,Violation,Class 'CHEBI_33375' ('gadolinium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000615,drilling machine,Violation,Class 'PMD_0000615' ('drilling machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_32145,sodium hydroxide,Violation,Class 'CHEBI_32145' ('sodium hydroxide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
