Class Suffix,Label,Severity,Message
PMD_0000828,magnetizing function,Violation,Class is missing pav:lastUpdateOn.
PMD_0000929,shear testing process,Violation,Class is missing pav:lastUpdateOn.
PMD_0000959,subject of adjustment role,Violation,Class is missing pav:lastUpdateOn.
PMD_0000782,high-performance liquid chromatography process,Violation,Class is missing pav:lastUpdateOn.
CHEBI_28685,molybdenum atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0020221,self-diffusion in crystaline solid,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33355,bohrium atom,Violation,Class is missing pav:lastUpdateOn.
IAO_0000409,denotator type,Violation,Class is missing pav:lastUpdateOn.
PMD_0050078,non-oxide composite,Violation,Class is missing pav:lastUpdateOn.
UO_1000163,mass percentage based unit,Violation,Class is missing pav:lastUpdateOn.
PMD_0050046,aluminosilicate ceramic,Violation,Class is missing pav:lastUpdateOn.
CHEBI_26216,potassium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000558,circular saw,Violation,Class is missing pav:lastUpdateOn.
PMD_0000659,gel permeation chromatography system,Violation,Class is missing pav:lastUpdateOn.
PMD_0000947,speed of sound,Violation,Class is missing pav:lastUpdateOn.
PMD_0000890,connected material entity aggregate,Violation,Class is missing pav:lastUpdateOn.
PMD_0020212,polymorphism of crystal,Violation,Class is missing pav:lastUpdateOn.
PMD_0000821,machine learning,Violation,Class is missing pav:lastUpdateOn.
OBI_0000726,peak matching,Violation,Class is missing pav:lastUpdateOn.
PMD_0000596,deformation,Violation,Class is missing pav:lastUpdateOn.
PMD_0000994,torsion testing machine,Violation,Class is missing pav:lastUpdateOn.
PMD_0000509,adhesion testing process,Violation,Class is missing pav:lastUpdateOn.
OBI_0000700,support vector machine,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33521,metal atom,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33388,plutonium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0050023,epoxy resin,Violation,Class is missing pav:lastUpdateOn.
PMD_0020199,slip plane,Violation,Class is missing pav:lastUpdateOn.
PMD_0020045,portion of antimony,Violation,Class is missing pav:lastUpdateOn.
CHEBI_194537,livermorium atom,Violation,Class is missing pav:lastUpdateOn.
COB_0000082,planned process,Violation,Class is missing pav:lastUpdateOn.
PMD_0050143,bioactive glass,Violation,Class is missing pav:lastUpdateOn.
PMD_0001047,diagonal,Violation,Class is missing pav:lastUpdateOn.
PMD_0000933,simulation process,Violation,Class is missing pav:lastUpdateOn.
IAO_0000184,scatter plot,Violation,Class is missing pav:lastUpdateOn.
